walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
967,371671,12106,21,0,15866,45040,30,41,500326,2,0,0,53296,1,1,1
968,0,0,256,10452,0,0,1,141794,2486,85765,15394,261422,0,134027,2362,344497
969,0,0,0,0,50,0,0,0,574288,391,273914,69,146967,750,1580,48
970,39821,10957,3,10785,299579,440209,4720,49943,67902,32868,0,6830,25655,1187,65,5321
971,146776,7110,22165,328,111164,14493,3430,7,291003,141,396956,2,2297,1,1045,4
972,931,156773,247,30815,4481,10773,15315,114892,0,630507,1,29419,0,0,0,2802
973,276553,212599,0,3504,283196,25372,18,170,8827,35371,325,3808,120746,26090,115,615
974,3375,0,0,0,5246,7,0,0,1644,521,0,15941,700846,86596,55148,128499
975,0,2832,19,1,18646,938348,1609,3019,0,12,0,3,1012,33324,0,76
976,168,0,0,0,70857,143,750571,19217,322,6,9,3,1041,8117,75663,70844
977,175,212917,0,562664,1566,87368,5,81244,0,15391,0,3492,0,6315,0,25306
978,1,332,839,16936,10665,745353,17595,82862,0,692,56,8826,2099,99370,916,9061
979,4,136588,6,5,82,26538,39,265,347,532199,49,14113,7,259601,7,26299
980,74,66,23937,919,5234,16522,33189,36728,222,0,773125,23620,3292,802,63144,15306
981,4312,2,26706,326028,5791,16,116689,202066,108,28,21470,142,223,0,293202,0
982,234879,628539,6833,65399,27925,30433,1089,1500,1,0,86,60,0,0,48,321
983,5889,137,180261,86251,102,0,790,37,31815,0,618083,75322,58,0,1,0
984,304,336,96422,8,26439,89,333477,30,193,49,13699,3379,505,0,514059,8617
985,384,112382,13,0,117,255128,24,6,9422,548187,668,4481,312,59041,66,7630
986,1001,5328,800,922,15762,1187,239255,596403,2,99,0,0,1,307,61908,74760
987,8847,110252,1813,0,11042,151,3934,0,115833,427444,240464,62342,13919,0,71,0
988,6,135701,219,221282,299,75171,17786,191636,2,1,0,75153,379,20,5623,271833
989,441,183,20004,1027,17685,77579,53827,162719,22854,5,36167,1,153492,139775,266449,41531
990,0,4868,0,960,5,10426,0,704333,0,3859,0,1699,0,7428,1,264245
991,1230,16171,753,1149,46594,398190,19487,1019,1167,579,0,0,937,215418,71826,222608
992,15,66174,136,4293,252102,240178,391278,43162,1,7,1,1,0,68,0,0
993,517,1,64264,15476,1,1,239419,487247,5,0,36497,22342,2,0,0,131646
994,310034,3187,7841,11058,3185,2860,24863,40977,557347,6508,3659,1,26026,1,352,0
995,1,0,40554,683171,1,0,10229,389,6,1,12981,243010,0,0,2256,5844
996,1006,102,1000,2689,858,2,10733,10115,1370,6662,51,1058,331143,10059,481092,140391
997,2105,6110,4655,73195,213,135,304,959,213,69,468915,262872,2895,7,174338,10
998,0,18765,13345,21113,601205,22670,58117,248455,7,10,5897,49,179,14,1843,5574
999,21344,17,453070,554,201169,5217,255673,1,22080,0,15738,254,22306,0,96,0
